Invoice ID,Account ID,Account,Status_Updated_Date,Salesperson,Sales,State,Item Class,Material_Service,Status,Customer Type,Year,Quarter,Month
INV12423,1001287,VSC,07/09/2021 00:00,CL - Alex N,24417.1,Michigan,Kits,Material,Invoiced Sales,Reseller,2021,Q3,9
INV12427,1001292,Washington County School District - UT,07/09/2021 00:00,NW - Tanner A,0,Utah,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,9
INV12427,1001292,Washington County School District - UT,07/09/2021 00:00,NW - Tanner A,0,Utah,Microphones,Material,Invoiced Sales,Reseller,2021,Q3,9
INV12427,1001292,Washington County School District - UT,07/09/2021 00:00,NW - Tanner A,0,Utah,Miscellaneous,Material,Invoiced Sales,Reseller,2021,Q3,9
INV12427,1001292,Washington County School District - UT,07/09/2021 00:00,NW - Tanner A,0,Utah,Network Devices,Material,Invoiced Sales,Reseller,2021,Q3,9
INV12427,1001292,Washington County School District - UT,07/09/2021 00:00,NW - Tanner A,32862.48,Utah,Amplifiers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV12427,1001292,Washington County School District - UT,07/09/2021 00:00,NW - Tanner A,3627,Utah,Enclosures,Material,Invoiced Sales,Reseller,2021,Q3,9
INV12427,1001292,Washington County School District - UT,07/09/2021 00:00,NW - Tanner A,1182.72,Utah,Speakers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV12427,1001292,Washington County School District - UT,07/09/2021 00:00,NW - Tanner A,1378.26,Utah,Wire,Material,Invoiced Sales,Reseller,2021,Q3,9
INV12427,1001292,Washington County School District - UT,07/09/2021 00:00,NW - Tanner A,2666,Utah,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,9
INV12427,1001292,Washington County School District - UT,07/09/2021 00:00,NW - Tanner A,16242.14,Utah,Kits,Material,Invoiced Sales,Reseller,2021,Q3,9
INV12402,1003404,Bluum of Minnesota LLC - Service,07/09/2021 00:00,CL - Sam J,7028.5,Minnesota,Commissioning Services,Service,Invoiced Sales,Reseller,2021,Q3,9
INV12401,1003404,Bluum of Minnesota LLC - Service,07/09/2021 00:00,CL - Sam J,1974.5,Minnesota,Programming Services,Service,Invoiced Sales,Reseller,2021,Q3,9
INV12401,1003404,Bluum of Minnesota LLC - Service,07/09/2021 00:00,CL - Sam J,1995,Minnesota,Design Services,Service,Invoiced Sales,Reseller,2021,Q3,9
INV12433,1004444,Big Horn School District #1,07/09/2021 00:00,NW - Tanner A,0,Wyoming,Wire,Material,Invoiced Sales,Reseller,2021,Q4,9
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,0,Tennessee,AE License,Material,Services,Reseller,2021,Q4,12
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,0,Tennessee,EPIC,Material,Services,Reseller,2021,Q4,12
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,0,Tennessee,Manuals,Material,Services,Reseller,2021,Q4,12
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,0,Tennessee,Miscellaneous,Material,Services,Reseller,2021,Q4,12
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,0,Tennessee,Batteries,Material,Services,Reseller,2021,Q4,12
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,0,Tennessee,Microphones,Material,Docs Rcv,Reseller,2021,Q4,12
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,1405,Tennessee,70v,Material,Docs Rcv,Reseller,2021,Q4,12
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,102.31,Tennessee,Network Devices,Material,Services,Reseller,2021,Q4,12
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,25985.05,Tennessee,Amplifiers,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,1750,Tennessee,Enclosures,Material,Contingency,Reseller,2021,Q4,12
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,6517.89,Tennessee,Speakers,Material,Services,Reseller,2021,Q4,12
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,2089.15,Tennessee,Wire,Material,Docs Rcv,Reseller,2021,Q4,12
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,3327.86,Tennessee,Accessories,Material,Docs Rcv,Reseller,2021,Q4,12
INV12454,1000009,A3 Communications,07/12/2021 00:00,SE - Shannon H,42943.4,Tennessee,Kits,Material,Programming,Reseller,2021,Q4,12
INV12472,1000015,Alexander City Schools,07/12/2021 00:00,SE - Shannon H,0,Alabama,3rd Party License,Material,Docs Rcv,Reseller,2021,Q4,12
INV12472,1000015,Alexander City Schools,07/12/2021 00:00,SE - Shannon H,6536,Alabama,Kits,Material,Contingency,Reseller,2021,Q4,12
INV12477,1000024,Annunciation Catholic Academy,07/12/2021 00:00,FL - Gary E,0,Florida,Accessories,Material,Docs Rcv,Reseller,2021,Q4,12
INV12477,1000024,Annunciation Catholic Academy,07/12/2021 00:00,FL - Gary E,0,Florida,Microphones,Material,Contingency,Reseller,2021,Q4,12
INV12477,1000024,Annunciation Catholic Academy,07/12/2021 00:00,FL - Gary E,785,Florida,Kits,Material,Docs Rcv,Reseller,2021,Q4,12
INV12463,1000041,Advanced Classroom Technologies,07/12/2021 00:00,West - Rulon C,3986.4,Washington,Speakers,Material,Unposted Invoices,Reseller,2021,Q4,12
INV12471,1000049,Advanced Cable Solutions,07/12/2021 00:00,West - Rulon C,35,California,Miscellaneous,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12455,1000087,Avidex,07/12/2021 00:00,West - Rulon C,0,California,Network Devices,Material,Contingency,Reseller,2021,Q4,12
INV12455,1000087,Avidex,07/12/2021 00:00,West - Rulon C,0,California,Speakers,Material,Programming,Reseller,2021,Q4,12
INV12455,1000087,Avidex,07/12/2021 00:00,West - Rulon C,0,California,Miscellaneous,Material,Contingency,Reseller,2021,Q4,12
INV12455,1000087,Avidex,07/12/2021 00:00,West - Rulon C,0,California,Batteries,Material,Docs Rcv,Reseller,2021,Q4,12
INV12455,1000087,Avidex,07/12/2021 00:00,West - Rulon C,0,California,Microphones,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12455,1000087,Avidex,07/12/2021 00:00,West - Rulon C,43340.8,California,Amplifiers,Material,Docs Rcv,Reseller,2021,Q4,12
INV12455,1000087,Avidex,07/12/2021 00:00,West - Rulon C,1990.4,California,Wire,Material,Docs Rcv,Reseller,2021,Q4,12
INV12455,1000087,Avidex,07/12/2021 00:00,West - Rulon C,4135.68,California,Accessories,Material,Programming,Reseller,2021,Q4,12
INV12455,1000087,Avidex,07/12/2021 00:00,West - Rulon C,57380.48,California,Kits,Material,Contingency,Reseller,2021,Q4,12
CM2850,1000124,Boulder Valley School District,07/12/2021 00:00,West - Rulon C,0,Not Assigned,Accessories,Material,Docs Rcv,Reseller,2021,Q4,12
CM2850,1000124,Boulder Valley School District,07/12/2021 00:00,West - Rulon C,-18422,Not Assigned,Amplifiers,Material,Services,Reseller,2021,Q4,12
INV12438,1000135,Bridgetek Solutions,07/12/2021 00:00,SE - Patrick S,994.01,South Carolina,Commissioning Services,Service,Services,Customer,2021,Q4,12
INV12439,1000135,Bridgetek Solutions,07/12/2021 00:00,SE - Patrick S,975.31,South Carolina,Commissioning Services,Service,Docs Not Rcv,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,0,Tennessee,Cameras,Material,Contingency,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,0,Tennessee,3rd Party License,Material,Unposted Invoices,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,0,Tennessee,EPIC,Material,Docs Rcv,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,0,Tennessee,Manuals,Material,Services,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,0,Tennessee,Power Supply,Material,Docs Not Rcv,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,0,Tennessee,Miscellaneous,Material,Services,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,0,Tennessee,Batteries,Material,Unposted Invoices,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,0,Tennessee,Microphones,Material,Docs Rcv,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,2847,Tennessee,AE License,Material,Docs Not Rcv,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,3810,Tennessee,70v,Material,Contingency,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,1486.31,Tennessee,Network Devices,Material,Contingency,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,23015.33,Tennessee,Amplifiers,Material,Docs Rcv,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,1150,Tennessee,Enclosures,Material,Unposted Invoices,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,4738.24,Tennessee,Speakers,Material,Contingency,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,4721.51,Tennessee,Wire,Material,Services,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,7162.43,Tennessee,Accessories,Material,Services,Customer,2021,Q4,12
INV12479,1000182,Central Technologies Inc,07/12/2021 00:00,SE - Shannon H,52410.77,Tennessee,Kits,Material,Services,Customer,2021,Q4,12
INV12481,1000188,CCS Presentation Systems New England,07/12/2021 00:00,SE - Spencer A,0,Massachusetts,Speakers,Material,Docs Rcv,Reseller,2021,Q4,12
INV12473,1000188,CCS Presentation Systems New England,07/12/2021 00:00,SE - Spencer A,0,Massachusetts,Speakers,Material,Contingency,Reseller,2021,Q4,12
INV12474,1000188,CCS Presentation Systems New England,07/12/2021 00:00,SE - Spencer A,0,Massachusetts,Speakers,Material,Docs Rcv,Reseller,2021,Q4,12
INV12481,1000188,CCS Presentation Systems New England,07/12/2021 00:00,SE - Spencer A,0,Massachusetts,Wire,Material,Docs Rcv,Reseller,2021,Q4,12
INV12473,1000188,CCS Presentation Systems New England,07/12/2021 00:00,SE - Spencer A,0,Massachusetts,Wire,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12474,1000188,CCS Presentation Systems New England,07/12/2021 00:00,SE - Spencer A,0,Massachusetts,Wire,Material,Contingency,Reseller,2021,Q4,12
INV12481,1000188,CCS Presentation Systems New England,07/12/2021 00:00,SE - Spencer A,20104.06,Massachusetts,Kits,Material,Docs Rcv,Reseller,2021,Q4,12
INV12473,1000188,CCS Presentation Systems New England,07/12/2021 00:00,SE - Spencer A,9596.16,Massachusetts,Kits,Material,Contingency,Reseller,2021,Q4,12
INV12474,1000188,CCS Presentation Systems New England,07/12/2021 00:00,SE - Spencer A,195.84,Massachusetts,Kits,Material,Services,Reseller,2021,Q4,12
INV12470,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Microphones,Material,Programming,Reseller,2021,Q4,12
INV12453,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Microphones,Material,Docs Rcv,Reseller,2021,Q4,12
INV12470,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Accessories,Material,Services,Reseller,2021,Q4,12
INV12453,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Accessories,Material,Docs Rcv,Reseller,2021,Q4,12
INV12470,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Batteries,Material,Services,Reseller,2021,Q4,12
INV12453,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Batteries,Material,Contingency,Reseller,2021,Q4,12
INV12470,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Network Devices,Material,Services,Reseller,2021,Q4,12
INV12453,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Network Devices,Material,Contingency,Reseller,2021,Q4,12
INV12470,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Miscellaneous,Material,Docs Rcv,Reseller,2021,Q4,12
INV12453,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Miscellaneous,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12470,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Wire,Material,Services,Reseller,2021,Q4,12
INV12453,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Wire,Material,Docs Rcv,Reseller,2021,Q4,12
INV12470,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Amplifiers,Material,Programming,Reseller,2021,Q4,12
INV12453,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Amplifiers,Material,Docs Rcv,Reseller,2021,Q4,12
INV12470,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Power Supply,Material,Docs Rcv,Reseller,2021,Q4,12
INV12453,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,0,Utah,Power Supply,Material,Contingency,Reseller,2021,Q4,12
INV12443,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,264,Utah,Install Services - Commission,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV12437,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,330,Utah,Install Services - Commission,Service,Contingency,Reseller,2021,Q4,12
INV12444,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,264,Utah,Install Services - Commission,Service,Services,Reseller,2021,Q4,12
INV12440,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,396,Utah,Install Services - Commission,Service,Contingency,Reseller,2021,Q4,12
INV12442,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,132,Utah,Install Services - Commission,Service,Programming,Reseller,2021,Q4,12
INV12453,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,2223,Utah,Enclosures,Material,Services,Reseller,2021,Q4,12
INV12470,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,783.5,Utah,Kits,Material,Docs Rcv,Reseller,2021,Q4,12
INV12453,1000291,Davis County School District,07/12/2021 00:00,NW - Tanner A,18217.96,Utah,Kits,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12484,1001063,School Bd - Orange County,07/12/2021 00:00,SE - Spencer A,120,Florida,Accessories,Material,Services,Reseller,2021,Q4,12
INV12469,1001081,Seminole Tribe Of Florida,07/12/2021 00:00,FL - Gary E,774,Florida,Batteries,Material,Services,Customer,2021,Q4,12
INV12460,1001142,St. Johns County School District,07/12/2021 00:00,FL - Gary E,0,Florida,Speakers,Material,Unposted Invoices,Reseller,2021,Q4,12
INV12475,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,0,Minnesota,Network Devices,Material,Services,Reseller,2021,Q4,12
INV12475,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,0,Minnesota,Speakers,Material,Contingency,Reseller,2021,Q4,12
INV12475,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,0,Minnesota,Miscellaneous,Material,Contingency,Reseller,2021,Q4,12
INV12475,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,0,Minnesota,Accessories,Material,Docs Rcv,Reseller,2021,Q4,12
INV12466,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,0,Minnesota,Accessories,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12475,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,0,Minnesota,Batteries,Material,Services,Reseller,2021,Q4,12
INV12466,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,0,Minnesota,Batteries,Material,Contingency,Reseller,2021,Q4,12
INV12475,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,0,Minnesota,Microphones,Material,Docs Rcv,Reseller,2021,Q4,12
INV12466,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,0,Minnesota,Microphones,Material,Docs Rcv,Reseller,2021,Q4,12
INV12475,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,926.3,Minnesota,Power Supply,Material,Docs Rcv,Reseller,2021,Q4,12
INV12475,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,11774.42,Minnesota,Amplifiers,Material,Docs Rcv,Reseller,2021,Q4,12
INV12475,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,1682.84,Minnesota,Wire,Material,Contingency,Reseller,2021,Q4,12
INV12475,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,18513.48,Minnesota,Kits,Material,Unposted Invoices,Reseller,2021,Q4,12
INV12466,1001195,Tech Check LLC,07/12/2021 00:00,CL - Sam J,2943.1,Minnesota,Kits,Material,Docs Rcv,Reseller,2021,Q4,12
INV12462,1001208,Tequipment Incorporated,07/12/2021 00:00,SE - Spencer A,0,New York,Speakers,Material,Contingency,Reseller,2021,Q4,12
INV12462,1001208,Tequipment Incorporated,07/12/2021 00:00,SE - Spencer A,0,New York,Wire,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12462,1001208,Tequipment Incorporated,07/12/2021 00:00,SE - Spencer A,927.1,New York,Kits,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,0,Iowa,AE License,Material,Docs Rcv,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,0,Iowa,Batteries,Material,Contingency,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,0,Iowa,EPIC,Material,Services,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,0,Iowa,Manuals,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,0,Iowa,Microphones,Material,Docs Rcv,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,0,Iowa,Miscellaneous,Material,Docs Rcv,Reseller,2021,Q4,12
INV12478,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,0,Colorado,Wire,Material,Services,Customer,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,0,Colorado,AE License,Material,Services,Reseller,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,0,Colorado,Batteries,Material,Contingency,Reseller,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,0,Colorado,EPIC,Material,Contingency,Reseller,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,0,Colorado,Manuals,Material,Contingency,Reseller,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,0,Colorado,Microphones,Material,Docs Rcv,Reseller,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,0,Colorado,Miscellaneous,Material,Docs Rcv,Reseller,2021,Q4,12
INV12478,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,1262.3,Colorado,70v,Material,Docs Not Rcv,Customer,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,28924.8,Colorado,3rd Party Clock,Material,Services,Reseller,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,398.36,Colorado,70v,Material,Unposted Invoices,Reseller,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,4107.23,Colorado,Accessories,Material,Docs Rcv,Reseller,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,19638.8,Colorado,Amplifiers,Material,Contingency,Reseller,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,1169.86,Colorado,Enclosures,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,101.41,Colorado,Network Devices,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,2181.51,Colorado,Speakers,Material,Services,Reseller,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,2481.52,Colorado,Wire,Material,Docs Rcv,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,2808.72,Iowa,70v,Material,Docs Rcv,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,2210.88,Iowa,Accessories,Material,Docs Rcv,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,2031.6,Iowa,Amplifiers,Material,Services,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,121.02,Iowa,Enclosures,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,2255.68,Iowa,Network Devices,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,1231.98,Iowa,Speakers,Material,Contingency,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,169.83,Iowa,Wire,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12456,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,CL - Sam J,11441.75,Iowa,Kits,Material,Services,Reseller,2021,Q4,12
INV12480,1001210,Bluum of Minnesota LLC - Equipment,07/12/2021 00:00,West - Rulon C,34968.01,Colorado,Kits,Material,Contingency,Reseller,2021,Q4,12
INV12458,1001263,VEC Inc.,07/12/2021 00:00,CL - Alex N,0,Ohio,Amplifiers,Material,Docs Rcv,Customer,2021,Q4,12
INV12458,1001263,VEC Inc.,07/12/2021 00:00,CL - Alex N,0,Ohio,Power Supply,Material,Services,Customer,2021,Q4,12
INV12458,1001263,VEC Inc.,07/12/2021 00:00,CL - Alex N,0,Ohio,Network Devices,Material,Contingency,Customer,2021,Q4,12
INV12458,1001263,VEC Inc.,07/12/2021 00:00,CL - Alex N,0,Ohio,Speakers,Material,Docs Not Rcv,Customer,2021,Q4,12
INV12458,1001263,VEC Inc.,07/12/2021 00:00,CL - Alex N,0,Ohio,Wire,Material,Docs Rcv,Customer,2021,Q4,12
INV12458,1001263,VEC Inc.,07/12/2021 00:00,CL - Alex N,0,Ohio,Miscellaneous,Material,Docs Rcv,Customer,2021,Q4,12
INV12458,1001263,VEC Inc.,07/12/2021 00:00,CL - Alex N,0,Ohio,Accessories,Material,Docs Not Rcv,Customer,2021,Q4,12
INV12458,1001263,VEC Inc.,07/12/2021 00:00,CL - Alex N,0,Ohio,Batteries,Material,Contingency,Customer,2021,Q4,12
INV12458,1001263,VEC Inc.,07/12/2021 00:00,CL - Alex N,0,Ohio,Microphones,Material,Docs Not Rcv,Customer,2021,Q4,12
INV12458,1001263,VEC Inc.,07/12/2021 00:00,CL - Alex N,36154.3,Ohio,Kits,Material,Docs Rcv,Customer,2021,Q4,12
INV12450,1002197,Intech Innovations,07/12/2021 00:00,CL - Alex N,800,Illinois,Assembly Services,Service,Services,Reseller,2021,Q4,12
INV12446,1002197,Intech Innovations,07/12/2021 00:00,CL - Alex N,550,Illinois,Assembly Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV12447,1002197,Intech Innovations,07/12/2021 00:00,CL - Alex N,800,Illinois,Assembly Services,Service,Docs Rcv,Reseller,2021,Q4,12
INV12445,1002197,Intech Innovations,07/12/2021 00:00,CL - Alex N,550,Illinois,Assembly Services,Service,Services,Reseller,2021,Q4,12
INV12457,1004494,Carroll Daniel Construction,07/12/2021 00:00,SE - Austin A,0,Georgia,Wire,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV12457,1004494,Carroll Daniel Construction,07/12/2021 00:00,SE - Austin A,2488.52,Georgia,Speakers,Material,Services,Reseller,2021,Q4,12
INV12457,1004494,Carroll Daniel Construction,07/12/2021 00:00,SE - Austin A,285.33,Georgia,Kits,Material,Docs Not Rcv,Reseller,2021,Q3,12
INV13053,1000879,Online Customers,08/01/2021 00:00,Strategic - Jessica B,32,Nevada,Batteries,Material,Unposted Invoices,Reseller,2021,Q1,1
INV13096,1000007,Academic Technologies Inc.,08/03/2021 00:00,SE - Shannon H,3250,Mississippi,Assembly Services,Service,Invoiced Sales,Reseller,2021,Q1,3
INV13110,1000045,Affinitech Inc,08/03/2021 00:00,CL - Sam J,0,Minnesota,Amplifiers,Material,Invoiced Sales,Reseller,2021,Q1,3
INV13110,1000045,Affinitech Inc,08/03/2021 00:00,CL - Sam J,0,Minnesota,Power Supply,Material,Invoiced Sales,Reseller,2021,Q1,3
INV13110,1000045,Affinitech Inc,08/03/2021 00:00,CL - Sam J,0,Minnesota,Network Devices,Material,Invoiced Sales,Reseller,2021,Q1,3
INV13110,1000045,Affinitech Inc,08/03/2021 00:00,CL - Sam J,0,Minnesota,Speakers,Material,Invoiced Sales,Reseller,2021,Q1,3
INV13110,1000045,Affinitech Inc,08/03/2021 00:00,CL - Sam J,0,Minnesota,Wire,Material,Invoiced Sales,Reseller,2021,Q1,3
INV13110,1000045,Affinitech Inc,08/03/2021 00:00,CL - Sam J,0,Minnesota,Miscellaneous,Material,Invoiced Sales,Reseller,2021,Q1,3
INV13110,1000045,Affinitech Inc,08/03/2021 00:00,CL - Sam J,0,Minnesota,Accessories,Material,Invoiced Sales,Reseller,2021,Q1,3
INV13110,1000045,Affinitech Inc,08/03/2021 00:00,CL - Sam J,0,Minnesota,Batteries,Material,Invoiced Sales,Reseller,2021,Q1,3
INV13110,1000045,Affinitech Inc,08/03/2021 00:00,CL - Sam J,0,Minnesota,Microphones,Material,Invoiced Sales,Reseller,2021,Q1,3
INV13110,1000045,Affinitech Inc,08/03/2021 00:00,CL - Sam J,101507.99,Minnesota,Kits,Material,Invoiced Sales,Reseller,2021,Q1,3
INV13099,1000182,Central Technologies Inc,08/03/2021 00:00,SE - Shannon H,138,Tennessee,Assembly Services,Service,Invoiced Sales,Customer,2021,Q1,3
INV13102,1000182,Central Technologies Inc,08/03/2021 00:00,SE - Shannon H,690,Tennessee,Assembly Services,Service,Invoiced Sales,Reseller,2021,Q1,3
INV13100,1000182,Central Technologies Inc,08/03/2021 00:00,SE - Shannon H,46,Tennessee,Assembly Services,Service,Invoiced Sales,Reseller,2021,Q1,3
